"Gene ID","source_id","Product Description","Gene Type","Input ID","Gene Name or Symbol","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes"
"TGME49_285470","TGME49_285470-t26_1","patched family protein","protein coding gene","TGME49_285470","N/A","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0008158","hedgehog receptor activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285480","TGME49_285480-t26_1","hypothetical protein","protein coding gene","TGME49_285480","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285490","TGME49_285490-t26_1","helix-hairpin-helix motif domain-containing protein","protein coding gene","TGME49_285490","N/A","N/A","N/A","GO:0003677;GO:0003906;GO:0003824;GO:0140078","DNA binding;DNA-(apurinic or apyrimidinic site) endonuclease activity;catalytic activity;class I DNA-(apurinic or apyrimidinic site) endonuclease activity","GO:0006281;GO:0006284","DNA repair;base-excision repair","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285500","TGME49_285500-t26_1","hypothetical protein","protein coding gene","TGME49_285500","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285510","TGME49_285510-t26_1","hypothetical protein","protein coding gene","TGME49_285510","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285520","TGME49_285520-t26_1","RNA cap guanine-N2 methyltransferase","protein coding gene","TGME49_285520","N/A","N/A","N/A","GO:0008168","methyltransferase activity","GO:0009452;GO:0001510","7-methylguanosine RNA capping;RNA methylation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285530","TGME49_285530-t26_1","ribosomal protein RPL35","protein coding gene","TGME49_285530","RPL35","GO:0005622;GO:0005840","intracellular anatomical structure;ribosome","GO:0003735","structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285540","TGME49_285540-t26_1","DNA-directed DNA polymerase","protein coding gene","TGME49_285540","N/A","N/A","N/A","GO:0003887","DNA-directed DNA polymerase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285650","TGME49_285650-t26_1","hypothetical protein","protein coding gene","TGME49_285650","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285660","TGME49_285660-t26_1","DEAD/DEAH box helicase domain-containing protein","protein coding gene","TGME49_285660","N/A","GO:0016021","integral component of membrane","GO:0005524;GO:0004386;GO:0016818;GO:0003676","ATP binding;helicase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285670","TGME49_285670-t26_1","hypothetical protein","protein coding gene","TGME49_285670","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285680","TGME49_285680-t26_1","dihydrolipoamide acyltransferase, putative","protein coding gene","TGME49_285680","N/A","N/A","N/A","GO:0004149","dihydrolipoyllysine-residue succinyltransferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285700","TGME49_285700-t26_1","ubiquitin fusion degradation protein UFD1AP","protein coding gene","TGME49_285700","UFD1AP","N/A","N/A","N/A","N/A","GO:0006511","ubiquitin-dependent protein catabolic process","GO:0020011","apicoplast","N/A","N/A","N/A","N/A"
"TGME49_285710","TGME49_285710-t26_1","hypothetical protein","protein coding gene","TGME49_285710","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285720","TGME49_285720-t26_1","ATP binding protein, putative","protein coding gene","TGME49_285720","N/A","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0005525;GO:0003924;GO:0000166","GTP binding;GTPase activity;nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285730","TGME49_285730-t26_1","TBC domain containing protein","protein coding gene","TGME49_285730","N/A","GO:0005622","intracellular anatomical structure","GO:0005096","GTPase activator activity","GO:0043087","regulation of GTPase activity","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285740","TGME49_285740-t26_1","hypothetical protein","protein coding gene","TGME49_285740","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285750","TGME49_285750-t26_1","6,7-dihydropteridine reductase","protein coding gene","TGME49_285750","N/A","GO:0016021","integral component of membrane","GO:0004155","6,7-dihydropteridine reductase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285760","TGME49_285760-t26_1","U-snRNP-associated cyclophilin family protein","protein coding gene","TGME49_285760","N/A","N/A","N/A","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","GO:0006457;GO:0000413","protein folding;protein peptidyl-prolyl isomerization","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285770","TGME49_285770-t26_1","hypothetical protein","protein coding gene","TGME49_285770","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285780","TGME49_285780-t26_1","hypothetical protein","protein coding gene","TGME49_285780","N/A","GO:0005815;GO:0000922","microtubule organizing center;spindle pole","GO:0043015","gamma-tubulin binding","GO:0000226;GO:0007020","microtubule cytoskeleton organization;microtubule nucleation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285800","TGME49_285800-t26_1","hypothetical protein","protein coding gene","TGME49_285800","N/A","GO:0016021","integral component of membrane","GO:0005328","neurotransmitter:sodium symporter activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285810","TGME49_285810-t26_1","MYND finger domain-containing protein","protein coding gene","TGME49_285810","N/A","N/A","N/A","GO:0046872;GO:0008270","metal ion binding;zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285820","TGME49_285820-t26_1","hypothetical protein","protein coding gene","TGME49_285820","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285825","TGME49_285825-t26_1","hypothetical protein","protein coding gene","TGME49_285825","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285830","TGME49_285830-t26_1","hypothetical protein","protein coding gene","TGME49_285830","N/A","GO:0016021","integral component of membrane","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285840","TGME49_285840-t26_1","RAP domain-containing protein","protein coding gene","TGME49_285840","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285850","TGME49_285850-t26_1","peptidyl-prolyl cis-trans isomerase, FKBP-type domain-containing protein","protein coding gene","TGME49_285850","N/A","N/A","N/A","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","GO:0006457","protein folding","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285860","TGME49_285860-t26_1","SAG-related sequence SRS20C","protein coding gene","TGME49_285860","SRS20C","GO:0016020","membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285865","TGME49_285865-t26_1","hypothetical protein","protein coding gene","TGME49_285865","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285870","TGME49_285870-t26_1","SAG-related sequence SRS20A","protein coding gene","TGME49_285870","SRS20A","GO:0016020","membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285880","TGME49_285880-t26_1","hypothetical protein","protein coding gene","TGME49_285880","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285895","TGME49_285895-t26_1","AP2 domain transcription factor AP2V-2","protein coding gene","TGME49_285895","AP2V2","N/A","N/A","GO:0003700;GO:0020037;GO:0004601","DNA-binding transcription factor activity;heme binding;peroxidase activity","GO:0055114;GO:0006355;GO:0006979","obsolete oxidation-reduction process;regulation of transcription, DNA-templated;response to oxidative stress","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285920","TGME49_285920-t26_1","hypothetical protein","protein coding gene","TGME49_285920","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285930","TGME49_285930-t26_1","hypothetical protein","protein coding gene","TGME49_285930","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285940","TGME49_285940-t26_1","hypothetical protein","protein coding gene","TGME49_285940","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285950","TGME49_285950-t26_1","hypothetical protein","protein coding gene","TGME49_285950","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285970","TGME49_285970-t26_1","30S ribosomal protein S5, putative","protein coding gene","TGME49_285970","N/A","GO:0005622;GO:1990904;GO:0005840","intracellular anatomical structure;ribonucleoprotein complex;ribosome","GO:0003723;GO:0003735","RNA binding;structural constituent of ribosome","GO:0006412","translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_285980","TGME49_285980-t26_1","glucosephosphate-mutase GPM1","protein coding gene","TGME49_285980","GPM1","N/A","N/A","GO:0016868;GO:0000287;GO:0004614","intramolecular transferase activity, phosphotransferases;magnesium ion binding;phosphoglucomutase activity","GO:0005975;GO:0071704","carbohydrate metabolic process;organic substance metabolic process","GO:0045177;GO:0005737","apical part of cell;cytoplasm","N/A","N/A","N/A","N/A"
"TGME49_285990","TGME49_285990-t26_1","Filamin/ABP280 repeat-containing protein","protein coding gene","TGME49_285990","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286000","TGME49_286000-t26_1","hypothetical protein","protein coding gene","TGME49_286000","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286010","TGME49_286010-t26_1","hypothetical protein","protein coding gene","TGME49_286010","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286020","TGME49_286020-t26_1","hypothetical protein","protein coding gene","TGME49_286020","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286030","TGME49_286030-t26_1","hypothetical protein","protein coding gene","TGME49_286030","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286050","TGME49_286050-t26_1","hypothetical protein","protein coding gene","TGME49_286050","N/A","N/A","N/A","N/A","N/A","GO:0015031","protein transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286060","TGME49_286060-t26_1","tricarboxylate carrier protein","protein coding gene","TGME49_286060","N/A","GO:0016021;GO:0016020","integral component of membrane;membrane","GO:0008324;GO:0015075","cation transmembrane transporter activity;ion transmembrane transporter activity","GO:0006812;GO:0006811;GO:0055085","cation transport;ion transport;transmembrane transport","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286070","TGME49_286070-t26_1","hypothetical protein","protein coding gene","TGME49_286070","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286080","TGME49_286080-t26_1","elongation factor 2 family protein","protein coding gene","TGME49_286080","N/A","GO:0005622","intracellular anatomical structure","GO:0005525;GO:0003924;GO:0003746","GTP binding;GTPase activity;translation elongation factor activity","GO:0007264","small GTPase mediated signal transduction","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286090","TGME49_286090-t26_1","translation initiation factor SUI1, putative","protein coding gene","TGME49_286090","N/A","N/A","N/A","GO:0003743","translation initiation factor activity","GO:0006413","translational initiation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286100","TGME49_286100-t26_1","hypothetical protein","protein coding gene","TGME49_286100","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286110","TGME49_286110-t26_1","hypothetical protein","protein coding gene","TGME49_286110","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286120","TGME49_286120-t26_1","prolyl endopeptidase","protein coding gene","TGME49_286120","N/A","N/A","N/A","GO:0004252;GO:0070008;GO:0008236","serine-type endopeptidase activity;serine-type exopeptidase activity;serine-type peptidase activity","GO:0006508","proteolysis","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286130","TGME49_286130-t26_1","hypothetical protein","protein coding gene","TGME49_286130","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286140","TGME49_286140-t26_1","hypothetical protein","protein coding gene","TGME49_286140","N/A","GO:0005634","nucleus","N/A","N/A","GO:0006260","DNA replication","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286150","TGME49_286150-t26_1","PAN/Apple domain-containing protein","protein coding gene","TGME49_286150","N/A","GO:0005576","extracellular region","GO:0005515","protein binding","GO:0006508","proteolysis","GO:0020009","microneme","N/A","N/A","N/A","N/A"
"TGME49_286160","TGME49_286160-t26_1","non-specific serine/threonine protein kinase","protein coding gene","TGME49_286160","N/A","N/A","N/A","GO:0004674","protein serine/threonine kinase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286180","TGME49_286180-t26_1","tRNA ligases class I (M) protein","protein coding gene","TGME49_286180","N/A","GO:0005737;GO:0016021","cytoplasm;integral component of membrane","GO:0005524;GO:0004812;GO:0004825;GO:0000166","ATP binding;aminoacyl-tRNA ligase activity;methionine-tRNA ligase activity;nucleotide binding","GO:0006418","tRNA aminoacylation for protein translation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286190","TGME49_286190-t26_1","hypothetical protein","protein coding gene","TGME49_286190","N/A","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286200","TGME49_286200-t26_1","hypothetical protein","protein coding gene","TGME49_286200","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286210","TGME49_286210-t26_1","protein phosphatase 4, catalytic subunit","protein coding gene","TGME49_286210","N/A","N/A","N/A","GO:0016787;GO:0004721","hydrolase activity;phosphoprotein phosphatase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286220","TGME49_286220-t26_1","GDP-L-fucose synthetase","protein coding gene","TGME49_286220","N/A","N/A","N/A","GO:0050577;GO:0003824;GO:0050662;GO:0016491","GDP-L-fucose synthase activity;catalytic activity;obsolete coenzyme binding;oxidoreductase activity","GO:0044237;GO:0009226","cellular metabolic process;nucleotide-sugar biosynthetic process","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286230","TGME49_286230-t26_1","hypothetical protein","protein coding gene","TGME49_286230","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286240","TGME49_286240-t26_1","kelch repeat protein, putative","protein coding gene","TGME49_286240","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286250","TGME49_286250-t26_1","hypothetical protein","protein coding gene","TGME49_286250","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286260","TGME49_286260-t26_1","tetratricopeptide repeat-containing protein","protein coding gene","TGME49_286260","N/A","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286270","TGME49_286270-t26_1","hypothetical protein","protein coding gene","TGME49_286270","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286410","TGME49_286410-t26_1","hypothetical protein","protein coding gene","TGME49_286410","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286420","TGME49_286420-t26_1","elongation factor 1-alpha (EF-1-ALPHA), putative","protein coding gene","TGME49_286420","N/A","N/A","N/A","GO:0005525;GO:0003924;GO:0016779;GO:0004781;GO:0003746","GTP binding;GTPase activity;nucleotidyltransferase activity;sulfate adenylyltransferase (ATP) activity;translation elongation factor activity","GO:0006414","translational elongation","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286430","TGME49_286430-t26_1","hypothetical protein","protein coding gene","TGME49_286430","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286440","TGME49_286440-t26_1","malic enzyme","protein coding gene","TGME49_286440","N/A","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0003723","RNA binding","GO:0006397","mRNA processing","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286450","TGME49_286450-t26_1","dense granule protein GRA5","protein coding gene","TGME49_286450","GRA5","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","GO:0045177;GO:0020003","apical part of cell;symbiont-containing vacuole","N/A","N/A","N/A","N/A"
"TGME49_286460","TGME49_286460-t26_1","hypothetical protein","protein coding gene","TGME49_286460","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286465","TGME49_286465-t26_1","hypothetical protein","protein coding gene","TGME49_286465","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"TGME49_286470","TGME49_286470-t26_1","AGC kinase","protein coding gene","TGME49_286470","N/A","N/A","N/A","GO:0004679;GO:0005524;GO:0004691;GO:0004672;GO:0004674","AMP-activated protein kinase activity;ATP binding;cAMP-dependent protein kinase activity;protein kinase activity;protein serine/threonine kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A"
